,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
1099,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1002, ,R4,610 WARING AVENUE,LA,10467,1,0,1,0,0,1957,2,R4,225000,2016-09-29 00:00:00
1100,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1005, ,R4,610 WARING AVENUE,1C,10467,1,0,1,0,0,1957,2,R4,10,2017-04-13 00:00:00
1101,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1005, ,R4,610 WARING AVENUE,1C,10467,1,0,1,0,0,1957,2,R4,10,2017-04-13 00:00:00
1102,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1027, ,R4,610 WARING AVENUE,2E,10467,1,0,1,0,0,1957,2,R4,260000,2017-07-07 00:00:00
1103,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1027, ,R4,610 WARING AVENUE,2E,10467,1,0,1,0,0,1957,2,R4,192500,2017-02-08 00:00:00
1104,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1072, ,R4,610 WARING AVENUE,4K,10467,1,0,1,0,0,1957,2,R4,205000,2017-03-31 00:00:00
1105,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1079, ,R4,610 WARING AVENUE,4T,10467,1,0,1,0,0,1957,2,R4,140000,2017-06-13 00:00:00
1106,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1089, ,R4,610 WARING AVENUE,5G,10467,1,0,1,0,0,1957,2,R4,75000,2017-01-26 00:00:00
1107,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1092, ,R4,610 WARING AVENUE,5K,10467,1,0,1,0,0,1957,2,R4,0,2017-03-23 00:00:00
1108,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1105, ,R4,610 WARING AVENUE,6C,10467,1,0,1,0,0,1957,2,R4,65000,2017-01-26 00:00:00
1109,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1161, ,R4,2385 BARKER AVENUE,6B,10467,1,0,1,0,0,1958,2,R4,10,2017-04-13 00:00:00
1110,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1175, ,R4,2385 BARKER AVENUE,2E,10467,1,0,1,0,0,1958,2,R4,10,2017-04-13 00:00:00
1111,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1207, ,R4,2385 BARKER AVENUE,4K,10467,1,0,1,0,0,1958,2,R4,0,2016-11-02 00:00:00
1112,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1222, ,R4,2385 BARKER AVENUE,1N,10467,1,0,1,0,0,1958,2,R4,100000,2017-02-23 00:00:00
1113,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1253, ,R4,2385 BARKER AVENUE,2U,10467,1,0,1,0,0,1958,2,R4,10,2017-04-13 00:00:00
1114,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1253, ,R4,2385 BARKER AVENUE,2U,10467,1,0,1,0,0,1958,2,R4,10,2017-04-13 00:00:00
1115,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1254, ,R4,2385 BARKER AVENUE,3U,10467,1,0,1,0,0,1958,2,R4,179000,2017-03-22 00:00:00
1116,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1259, ,R4,2385 BARKER AVENUE,2V,10467,1,0,1,0,0,1958,2,R4,0,2017-07-20 00:00:00
1117,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1263, ,R4,2385 BARKER AVENUE,6V,10467,1,0,1,0,0,1958,2,R4,0,2017-07-20 00:00:00
1118,2,BRONXDALE,13 CONDOS - ELEVATOR APARTMENTS            ,2,4340,1263, ,R4,2385 BARKER AVENUE,6V,10467,1,0,1,0,0,1958,2,R4,0,2017-07-20 00:00:00
1119,2,BRONXDALE,14 RENTALS - 4-10 UNIT                     ,2A,4574,30, ,S3,912 BURKE AVENUE, ,10469,3,1,4,2500,3100,1931,2,S3,446160,2017-04-07 00:00:00
1120,2,BRONXDALE,21 OFFICE BUILDINGS                        ,4,4342,94, ,O1,2311 WHITE PLAINS ROAD, ,10467,0,4,4,12069,4779,1965,4,O1,450000,2017-06-26 00:00:00
1121,2,BRONXDALE,22 STORE BUILDINGS                         ,4,4554,41, ,K4,2941 BOSTON ROAD, ,10469,0,2,2,3660,4232,1969,4,K4,600000,2017-02-22 00:00:00
1122,2,BRONXDALE,22 STORE BUILDINGS                         ,4,4568,27, ,K1,700-708 BURKE AVENUE, ,10467,0,6,6,5000,5000,1930,4,K1,2460000,2016-09-30 00:00:00
1123,2,BRONXDALE,22 STORE BUILDINGS                         ,4,4600,4, ,K4,3308 WHITE PLAINS ROAD, ,10467,4,1,5,3645,7920,1930,4,K4,1175000,2016-10-18 00:00:00
1124,2,BRONXDALE,22 STORE BUILDINGS                         ,4,4629,9, ,K1,3356 WHITE PLAINS ROAD, ,10467,0,1,1,2687,2020,1925,4,K1,0,2017-03-24 00:00:00
1125,2,BRONXDALE,22 STORE BUILDINGS                         ,4,4629,10, ,K1,3360 WHITE PLAINS ROAD, ,10467,0,2,2,2768,2013,1925,4,K1,0,2017-03-24 00:00:00
1126,2,BRONXDALE,22 STORE BUILDINGS                         ,4,4693,4, ,K1,1047 EAST GUN HILL ROAD, ,10469,0,1,1,9500,6325,1972,4,K1,0,2016-09-15 00:00:00
1127,2,BRONXDALE,29 COMMERCIAL GARAGES                      ,4,4538,29, ,G7,TIEMANN AVENUE, ,0,0,0,0,5000,0,0,4,G7,375000,2017-07-27 00:00:00
1128,2,BRONXDALE,29 COMMERCIAL GARAGES                      ,4,4539,16, ,G7,NA EAST GUN HILL ROAD, ,10469,0,0,0,3657,0,2000,4,G7,0,2017-04-19 00:00:00
1129,2,BRONXDALE,29 COMMERCIAL GARAGES                      ,4,4539,18, ,G7,EAST GUN HILL ROAD, ,10469,0,0,0,4815,0,0,4,G7,0,2017-04-19 00:00:00
1130,2,BRONXDALE,31 COMMERCIAL VACANT LAND                  ,4,4342,46, ,V1,2241 WHITE PLAINS ROAD, ,10467,0,0,0,6303,0,0,4,V1,0,2016-09-15 00:00:00
1131,2,BRONXDALE,32 HOSPITAL AND HEALTH FACILITIES          ,4,4427,29, ,I1,612 ALLERTON AVENUE, ,10467,0,1,1,81885,486162,1934,4,I1,25000000,2017-03-15 00:00:00
1132,2,BRONXDALE,32 HOSPITAL AND HEALTH FACILITIES          ,4,4609,1, ,I5,941 BURKE AVENUE, ,10469,0,1,1,5000,3675,1960,4,I5,725000,2016-09-15 00:00:00
1133,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3507,41, ,A5,453 OLMSTEAD AVENUE, ,10473,1,0,1,1980,1594,1965,1,A5,373000,2016-09-26 00:00:00
1134,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3507,154, ,A5,419 OLMSTEAD AVENUE, ,10473,1,0,1,1943,1594,1965,1,A5,327500,2016-09-06 00:00:00
1135,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3509,43, ,A5,439 HOWE AVENUE, ,10473,1,0,1,2727,1630,1965,1,A5,0,2017-08-25 00:00:00
1136,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3509,50, ,A5,423 HOWE AVENUE, ,10473,1,0,1,1949,1594,1965,1,A5,283000,2016-10-03 00:00:00
1137,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3509,61, ,A2,405 HOWE AVENUE, ,10473,1,0,1,3564,945,1958,1,A2,0,2017-06-14 00:00:00
1138,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3510,5, ,A5,400 HOWE AVENUE, ,10473,1,0,1,3358,1980,1965,1,A5,306500,2017-01-25 00:00:00
1139,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3511,43, ,A5,447 TURNEUR, ,10473,1,0,1,1949,1594,1960,1,A5,419000,2016-12-22 00:00:00
1140,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3512,42, ,A2,439 EFFINGHAM AVENUE, ,10473,1,0,1,2706,576,1930,1,A2,370000,2017-07-11 00:00:00
1141,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3512,71, ,A5,454A EFFINGHAM AVE, ,10473,1,0,1,2500,1292,1965,1,A5,0,2017-04-11 00:00:00
1142,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3512,76, ,A5,2270 LACOMBE AVE, ,10473,1,0,1,2758,1538,1960,1,A5,355000,2016-11-22 00:00:00
1143,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3528,7, ,A1,500 WHITE PLAINS ROAD, ,10473,1,0,1,3850,1264,1930,1,A1,220000,2016-12-09 00:00:00
1144,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3528,7, ,A1,500 WHITE PLAINS ROAD, ,10473,1,0,1,3850,1264,1930,1,A1,0,2016-12-06 00:00:00
1145,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3528,10, ,A1,508 WHITE PLAINS ROAD, ,10473,1,0,1,3000,1264,1930,1,A1,160000,2017-02-23 00:00:00
1146,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3608,64, ,A2,2055 HOMER AVENUE, ,10473,1,0,1,2250,1540,1960,1,A2,365000,2016-10-26 00:00:00
1147,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3610,49, ,A1,2140 HOMER AVENUE, ,10473,1,0,1,3742,1344,1940,1,A1,459000,2016-11-16 00:00:00
1148,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3614,16, ,A1,2235 HOMER AVENUE, ,10473,1,0,1,2250,1638,1915,1,A1,459950,2017-01-27 00:00:00
1149,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3679,41, ,A1,843 OLMSTEAD AVENUE, ,10473,1,0,1,3996,1444,1935,1,A1,400000,2017-01-17 00:00:00
1150,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3679,41, ,A1,843 OLMSTEAD AVENUE, ,10473,1,0,1,3996,1444,1935,1,A1,0,2017-01-17 00:00:00
1151,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3679,45, ,A1,835 OLMSTEAD AVENUE, ,10473,1,0,1,4000,1344,1935,1,A1,0,2017-03-31 00:00:00
1152,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3680,15, ,A5,2016 STORY AVENUE, ,10473,1,0,1,3100,1860,1987,1,A5,435000,2016-09-23 00:00:00
1153,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3686,54, ,A1,2147 HERMANY AVENUE, ,10473,1,0,1,2575,1376,1930,1,A1,480000,2017-06-20 00:00:00
1154,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3686,67, ,A1,2115 HERMANY AVENUE, ,10473,1,0,1,2575,1916,1925,1,A1,480000,2017-03-17 00:00:00
1155,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3690,14, ,A1,2216 TURNBULL, ,10473,1,0,1,3000,1356,1930,1,A1,280000,2017-02-13 00:00:00
1156,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3690,14, ,A1,2216 TURNBULL AVE, ,10473,1,0,1,3000,1356,1930,1,A1,200000,2017-01-05 00:00:00
1157,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3690,22, ,A1,2236 TURNBULL AVENUE, ,10473,1,0,1,3000,1550,1930,1,A1,385000,2017-01-31 00:00:00
1158,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3691,74, ,A1,2209 TURNBULL AVENUE, ,10473,1,0,1,3107,1900,1955,1,A1,390000,2016-10-28 00:00:00
1159,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3692,32, ,A1,2256 STORY AVENUE, ,10473,1,0,1,2927,2400,1925,1,A1,475000,2016-10-24 00:00:00
1160,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3698,68, ,A1,2335 HERMANY AVENUE, ,10473,1,0,1,3425,1620,1910,1,A1,476000,2017-02-10 00:00:00
1161,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3791,11, ,A5,1932 POWELL AVENUE, ,10472,1,0,1,2704,1152,1950,1,A5,400000,2017-06-02 00:00:00
1162,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3791,15, ,A5,1940 POWELL AVENUE, ,10472,1,0,1,2704,1152,1950,1,A5,510000,2017-04-25 00:00:00
1163,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3798,84, ,A5,2005 CHATTERTON AVENUE, ,10472,1,0,1,1854,1224,1960,1,A5,0,2016-12-12 00:00:00
1164,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3800,16, ,A5,2018 HAVILAND AVENUE, ,10472,1,0,1,1751,1088,1950,1,A5,365000,2016-11-30 00:00:00
1165,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3801,80, ,A5,2009 HAVILAND AVENUE, ,10472,1,0,1,1794,1585,1955,1,A5,275000,2017-05-23 00:00:00
1166,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3809,3, ,A5,1104 OLMSTEAD AVENUE, ,10472,1,0,1,1820,1645,1935,1,A5,275000,2016-12-16 00:00:00
1167,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3810,22, ,A5,2114 CROSS BRONX EXPRESSW, ,10472,1,0,1,1602,1633,1950,1,A5,355000,2016-09-07 00:00:00
1168,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3816,4, ,S1,1036 CASTLE HILL AVENUE, ,10472,1,1,2,1990,2492,1920,1,S1,260000,2017-04-13 00:00:00
1169,2,CASTLE HILL/UNIONPORT,01 ONE FAMILY DWELLINGS                    ,1,3816,76, ,A1,2217 CHATTERTON AVENUE, ,10472,1,0,1,2575,1712,1920,1,A1,390000,2017-01-12 00:00:00
1170,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3483,20, ,B2,303 CASTLE HILL AVENUE, ,10473,2,0,2,2522,1902,2000,1,B2,471594,2016-10-20 00:00:00
1171,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3483,71, ,B2,324 TORRY AVENUE, ,10473,2,0,2,3981,2712,2002,1,B2,500,2017-01-23 00:00:00
1172,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3483,105, ,B2,210 HOWE AVENUE, ,10473,2,0,2,3987,1902,2001,1,B2,510000,2016-10-28 00:00:00
1173,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3486,61, ,B2,2226 NORTON AVENUE, ,10473,2,0,2,2325,1902,2000,1,B2,580000,2017-07-12 00:00:00
1174,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3487,122, ,B2,296 ZEREGA AVENUE, ,10473,2,0,2,1998,3068,2011,1,B2,0,2016-09-14 00:00:00
1175,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3487,123, ,B2,304 ZEREGA AVENUE, ,10473,2,0,2,1954,3068,2011,1,B2,0,2016-09-14 00:00:00
1176,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3487,124, ,B2,306 ZEREGA AVENUE, ,10473,2,0,2,1886,3068,2011,1,B2,0,2016-09-14 00:00:00
1177,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3487,125, ,B2,308 ZEREGA AVENUE, ,10473,2,0,2,1867,3068,2011,1,B2,0,2016-09-14 00:00:00
1178,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3487,126, ,B2,310 ZEREGA AVENUE, ,10473,2,0,2,1844,3068,2011,1,B2,0,2016-09-14 00:00:00
1179,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3487,127, ,B2,312 ZEREGA AVENUE, ,10473,2,0,2,1853,3068,2011,1,B2,0,2016-09-14 00:00:00
1180,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3487,136, ,B2,294 ZEREGA AVENUE, ,10473,2,0,2,2106,3068,2011,1,B2,0,2016-09-14 00:00:00
1181,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3487,137, ,B2,292 ZEREGA AVENUE, ,10473,2,0,2,1972,3068,2011,1,B2,0,2016-09-14 00:00:00
1182,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3487,138, ,B2,290 ZEREGA AVENUE, ,10473,2,0,2,1962,3068,2011,1,B2,0,2016-09-14 00:00:00
1183,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3487,139, ,B2,288 ZEREGA AVENUE, ,10473,2,0,2,1934,3068,2011,1,B2,0,2016-09-14 00:00:00
1184,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3487,140, ,B2,286 ZEREGA AVENUE, ,10473,2,0,2,1894,3068,2011,1,B2,0,2016-09-14 00:00:00
1185,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3487,141, ,B2,284 ZEREGA AVENUE, ,10473,2,0,2,1822,3068,2011,1,B2,0,2016-09-14 00:00:00
1186,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3487,142, ,B2,282 ZEREGA AVENUE, ,10473,2,0,2,1796,3068,2011,1,B2,0,2016-09-14 00:00:00
1187,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3487,143, ,B2,254 ZEREGA AVENUE, ,10473,2,0,2,2038,3068,2011,1,B2,725000,2017-07-14 00:00:00
1188,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3487,143, ,B2,280 ZEREGA AVENUE, ,10473,2,0,2,2038,3068,2011,1,B2,0,2016-09-14 00:00:00
1189,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3508,46, ,B1,441 TORRY AVENUE, ,10473,2,0,2,2237,2314,1965,1,B1,570000,2016-11-29 00:00:00
1190,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3510,37, ,B1,463 CASTLE HILL AVENUE, ,10473,2,0,2,2712,3316,2000,1,B1,544763,2017-05-19 00:00:00
1191,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3511,20, ,B1,430 CASTLE HILL AVENUE, ,10473,2,0,2,2968,2073,1965,1,B1,440000,2016-12-23 00:00:00
1192,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3512,9, ,B3,416 TURNEUR AVENUE, ,10473,2,0,2,6387,1672,1950,1,B3,565000,2016-11-04 00:00:00
1193,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3512,70, ,B1,454 EFFINGHAM, ,10473,2,0,2,2500,1638,1965,1,B1,300001,2017-05-12 00:00:00
1194,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3512,196, ,B1,433 ZEREGA AVENUE, ,10473,2,0,2,2538,2790,2003,1,B1,645000,2017-08-02 00:00:00
1195,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3528,9, ,B3,506 WHITE PLAINS ROAD, ,10473,2,0,2,3000,1245,1930,1,B3,399000,2016-12-12 00:00:00
1196,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3531,198, ,B2,501 OLMSTEAD AVE, ,10473,2,0,2,3000,2325,1987,1,B2,0,2017-07-14 00:00:00
1197,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3531,198, ,B2,501 OLMSTEAD AVENUE, ,10473,2,0,2,3000,2325,1987,1,B2,280000,2017-07-14 00:00:00
1198,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3532,40, ,B2,2020 CAESAR PLACE, ,10473,2,0,2,1800,2325,1988,1,B2,0,2017-03-29 00:00:00
1199,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3532,62, ,B2,589 OLMSTEAD AVENUE, ,10473,2,0,2,2500,2550,2005,1,B2,624000,2017-02-28 00:00:00
1200,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3532,131, ,B2,544 PUGSLEY AVENUE, ,10473,2,0,2,1840,2325,1988,1,B2,0,2017-08-18 00:00:00
1201,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3533,153, ,B2,2086 RANDALL AVENUE, ,10473,2,0,2,2000,2325,1987,1,B2,0,2017-03-31 00:00:00
1202,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3575,9, ,B3,2259 CINCINNATUS AVENUE, ,10473,2,0,2,2417,1730,1935,1,B3,260000,2017-03-15 00:00:00
1203,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3575,23, ,B1,2219 CINCINNATUS AVENUE, ,10473,2,0,2,2842,2810,1960,1,B1,630000,2017-02-03 00:00:00
1204,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3575,23, ,B1,2219 CINCINNATUS AVENUE, ,10473,2,0,2,2842,2810,1960,1,B1,351100,2016-09-29 00:00:00
1205,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3575,50, ,B2,2246 SEWARD AVENUE, ,10473,2,0,2,3750,2112,1945,1,B2,689000,2017-07-18 00:00:00
1206,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3610,21, ,B2,2115 SEWARD AVENUE, ,10473,2,0,2,3893,2680,1988,1,B2,500000,2017-04-18 00:00:00
1207,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3613,52, ,B1,2246 HOMER AVENUE, ,10473,2,0,2,2500,1785,1965,1,B1,400000,2017-05-12 00:00:00
1208,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3614,51, ,B3,2246 VIRGIL PLACE, ,10473,2,0,2,2250,1674,1915,1,B3,405000,2016-11-02 00:00:00
1209,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3614,52, ,B2,2256 VIRGIL PLACE, ,10473,2,0,2,2408,1620,1965,1,B2,360000,2016-10-28 00:00:00
1210,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3615,12, ,B2,2239 VIRGIL PLACE, ,10473,2,0,2,2500,2000,1930,1,B2,0,2017-05-03 00:00:00
1211,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3678,3, ,B3,2006 TURNBULL AVENUE, ,10473,2,0,2,3058,1782,1950,1,B3,0,2017-02-28 00:00:00
1212,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3678,7, ,B9,2012 TURNBULL AVENUE, ,10473,2,0,2,3058,1782,1950,1,B9,580000,2017-08-10 00:00:00
1213,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3678,7, ,B9,2012 TURNBULL AVENUE, ,10473,2,0,2,3058,1782,1950,1,B9,319410,2017-03-23 00:00:00
1214,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3680,34, ,B3,2046 STORY AVENUE, ,10473,2,0,2,7725,2728,1950,1,B3,700000,2017-01-31 00:00:00
1215,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3680,35, ,B2,2056 STORY AVENUE, ,10473,2,0,2,5150,2262,1950,1,B2,600000,2017-02-22 00:00:00
1216,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3681,42, ,B2,917 OLMSTEAD AVENUE, ,10473,2,0,2,4283,1980,1920,1,B2,700000,2017-02-21 00:00:00
1217,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3681,42, ,B2,917 OLMSTEAD AVENUE, ,10473,2,0,2,4283,1980,1920,1,B2,362000,2016-10-13 00:00:00
1218,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3684,42, ,B1,2173 LAFAYETTE AVENUE, ,10473,2,0,2,2458,1577,1945,1,B1,0,2017-03-29 00:00:00
1219,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3685,4, ,B2,836 OLMSTEAD AVENUE, ,10473,2,0,2,1607,2862,1910,1,B2,480177,2017-07-27 00:00:00
1220,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3685,4, ,B2,836 OLMSTEAD AVENUE, ,10473,2,0,2,1607,2862,1910,1,B2,10,2017-01-31 00:00:00
1221,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3686,63, ,B1,2123 HERMANY AVENUE, ,10473,2,0,2,2575,2388,1925,1,B1,0,2017-05-17 00:00:00
1222,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3687,18, ,B3,2126 QUIMBY AVENUE, ,10473,2,0,2,2575,1780,1920,1,B3,535000,2017-02-02 00:00:00
1223,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3692,50, ,B2,867 HAVEMEYER AVENUE, ,10473,2,0,2,2285,2516,1920,1,B2,10,2017-01-18 00:00:00
1224,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3693,26, ,B3,2238 QUIMBY AVENUE, ,10473,2,0,2,2575,2340,1920,1,B3,0,2017-01-30 00:00:00
1225,2,CASTLE HILL/UNIONPORT,02 TWO FAMILY DWELLINGS                    ,1,3694,20, ,B2,2226 BRUCKNER BOULEVARD, ,10473,2,0,2,2575,2900,1920,1,B2,590000,2017-02-27 00:00:00
